"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16957","@regression - Verify ""Fotbal"" link is present","webkit","Sun Feb 08 02:21:39 UTC 2026","passed","Sun Feb 08 02:21:56 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","22640","@regression - Verify Register button is functional","webkit","Sun Feb 08 02:21:03 UTC 2026","passed","Sun Feb 08 02:21:26 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16907","@regression - Verify Live link navigation","firefox","Sun Feb 08 02:19:29 UTC 2026","failed","Sun Feb 08 02:19:46 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","11060","@regression - Verify ""Fotbal"" link is present","firefox","Sun Feb 08 02:20:40 UTC 2026","passed","Sun Feb 08 02:20:51 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","24767","@regression - Verify Live link navigation","webkit","Sun Feb 08 02:20:12 UTC 2026","failed","Sun Feb 08 02:20:37 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","30729","@smoke @regression - Verify header contains all required links","firefox","Sun Feb 08 02:19:56 UTC 2026","broken","Sun Feb 08 02:20:27 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16966","@regression - Verify Live link navigation","chromium","Sun Feb 08 02:19:32 UTC 2026","failed","Sun Feb 08 02:19:49 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","5086","@regression - Click first 5 sub-pages and validate","chromium","Sun Feb 08 02:20:38 UTC 2026","passed","Sun Feb 08 02:20:43 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","15448","@regression - Verify Login button is functional","firefox","Sun Feb 08 02:21:15 UTC 2026","failed","Sun Feb 08 02:21:31 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","36701","@smoke @regression - Verify header contains all required links","webkit","Sun Feb 08 02:20:13 UTC 2026","broken","Sun Feb 08 02:20:49 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","22203","@regression - Verify Login button is functional","webkit","Sun Feb 08 02:22:17 UTC 2026","failed","Sun Feb 08 02:22:39 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8548","@regression - Click first 5 sub-pages and validate","firefox","Sun Feb 08 02:20:55 UTC 2026","passed","Sun Feb 08 02:21:03 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","23043","@regression - Verify Casino Live link navigation","webkit","Sun Feb 08 02:20:39 UTC 2026","passed","Sun Feb 08 02:21:02 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16728","@regression - Verify Biletele Mele link navigation","chromium","Sun Feb 08 02:20:25 UTC 2026","failed","Sun Feb 08 02:20:42 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","28137","@regression - Verify Biletele Mele link navigation","webkit","Sun Feb 08 02:21:41 UTC 2026","failed","Sun Feb 08 02:22:09 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17244","@regression - Verify User Profile icon is functional","webkit","Sun Feb 08 02:21:02 UTC 2026","passed","Sun Feb 08 02:21:20 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","34489","@smoke @regression - Verify header contains all required links","chromium","Sun Feb 08 02:19:58 UTC 2026","broken","Sun Feb 08 02:20:33 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8079","@regression - Verify ""Fotbal"" link is functional","chromium","Sun Feb 08 02:20:30 UTC 2026","passed","Sun Feb 08 02:20:38 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
