"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7775","@regression - Verify Register button is functional","chromium","Mon Feb 09 00:12:47 UTC 2026","passed","Mon Feb 09 00:12:54 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","13122","@regression - Verify Casino Live link navigation","firefox","Mon Feb 09 00:12:43 UTC 2026","passed","Mon Feb 09 00:12:56 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8480","@regression - Verify sidebar links are present","firefox","Mon Feb 09 00:13:12 UTC 2026","passed","Mon Feb 09 00:13:20 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","15390","@regression - Verify Login button is functional","firefox","Mon Feb 09 00:13:54 UTC 2026","failed","Mon Feb 09 00:14:10 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","4522","@smoke @regression - Verify left sidebar menu exists","chromium","Mon Feb 09 00:12:54 UTC 2026","passed","Mon Feb 09 00:12:59 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","7541","@regression - Verify ""Fotbal"" link is functional","chromium","Mon Feb 09 00:13:05 UTC 2026","passed","Mon Feb 09 00:13:12 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","30376","@smoke @regression - Verify header contains all required links","firefox","Mon Feb 09 00:12:36 UTC 2026","broken","Mon Feb 09 00:13:06 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16055","@regression - Verify Supersocial link navigation","chromium","Mon Feb 09 00:12:08 UTC 2026","failed","Mon Feb 09 00:12:24 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","12478","@regression - Click first 5 sub-pages and validate","webkit","Mon Feb 09 00:14:31 UTC 2026","passed","Mon Feb 09 00:14:44 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","24821","@regression - Verify Casino Live link navigation","webkit","Mon Feb 09 00:13:10 UTC 2026","passed","Mon Feb 09 00:13:34 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9843","@regression - Verify Search icon is functional","chromium","Mon Feb 09 00:12:37 UTC 2026","passed","Mon Feb 09 00:12:47 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","10723","@regression - Verify Search icon is functional","firefox","Mon Feb 09 00:12:48 UTC 2026","passed","Mon Feb 09 00:12:59 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16728","@regression - Verify User Profile icon is functional","webkit","Mon Feb 09 00:13:34 UTC 2026","passed","Mon Feb 09 00:13:51 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","12349","@regression - Verify Register button is functional","firefox","Mon Feb 09 00:12:59 UTC 2026","passed","Mon Feb 09 00:13:12 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","24812","@regression - Verify Casino link navigation","webkit","Mon Feb 09 00:13:09 UTC 2026","passed","Mon Feb 09 00:13:34 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","33884","@smoke @regression - Verify header contains all required links","chromium","Mon Feb 09 00:12:37 UTC 2026","broken","Mon Feb 09 00:13:11 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16858","@regression - Verify Live link navigation","chromium","Mon Feb 09 00:12:11 UTC 2026","failed","Mon Feb 09 00:12:28 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16542","@smoke @regression - Verify left sidebar menu exists","webkit","Mon Feb 09 00:13:53 UTC 2026","passed","Mon Feb 09 00:14:09 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17896","@regression - Verify Search icon is functional","webkit","Mon Feb 09 00:13:34 UTC 2026","passed","Mon Feb 09 00:13:52 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","21680","@regression - Verify Biletele Mele link navigation","firefox","Mon Feb 09 00:13:20 UTC 2026","failed","Mon Feb 09 00:13:42 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","12218","@regression - Verify ""Fotbal"" link is functional","firefox","Mon Feb 09 00:13:20 UTC 2026","passed","Mon Feb 09 00:13:32 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17970","@regression - Verify Sport link navigation","firefox","Mon Feb 09 00:12:13 UTC 2026","failed","Mon Feb 09 00:12:31 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","7648","@regression - Verify Casino link navigation","chromium","Mon Feb 09 00:12:30 UTC 2026","passed","Mon Feb 09 00:12:37 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9475","@smoke @regression - Verify left sidebar menu exists","firefox","Mon Feb 09 00:13:25 UTC 2026","passed","Mon Feb 09 00:13:34 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","23713","@regression - Verify Supersocial link navigation","webkit","Mon Feb 09 00:12:40 UTC 2026","failed","Mon Feb 09 00:13:04 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","6869","@regression - Verify Casino Live link navigation","chromium","Mon Feb 09 00:12:30 UTC 2026","passed","Mon Feb 09 00:12:37 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","25308","@regression - Verify Sport link navigation","webkit","Mon Feb 09 00:12:42 UTC 2026","failed","Mon Feb 09 00:13:07 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","21550","@regression - Verify Register button is functional","webkit","Mon Feb 09 00:13:35 UTC 2026","passed","Mon Feb 09 00:13:56 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","31463","@regression - Verify ""Fotbal"" link is functional","webkit","Mon Feb 09 00:15:17 UTC 2026","broken","Mon Feb 09 00:15:48 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17001","@regression - Verify sidebar links are present","webkit","Mon Feb 09 00:13:56 UTC 2026","passed","Mon Feb 09 00:14:13 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","16466","@regression - Verify Biletele Mele link navigation","chromium","Mon Feb 09 00:13:02 UTC 2026","failed","Mon Feb 09 00:13:19 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
