"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8999","@regression - Verify Search icon is functional","chromium","Fri Feb 06 01:50:58 UTC 2026","passed","Fri Feb 06 01:51:07 UTC 2026","Header Navigation Tests","","",""
"","25912","@regression - Verify Supersocial link navigation","webkit","Fri Feb 06 01:51:02 UTC 2026","failed","Fri Feb 06 01:51:28 UTC 2026","Header Navigation Tests","","",""
"","21908","@regression - Verify Search icon is functional","webkit","Fri Feb 06 01:52:03 UTC 2026","passed","Fri Feb 06 01:52:25 UTC 2026","Header Navigation Tests","","",""
"","21624","@regression - Verify Register button is functional","webkit","Fri Feb 06 01:52:25 UTC 2026","passed","Fri Feb 06 01:52:47 UTC 2026","Header Navigation Tests","","",""
"","9332","@regression - Verify Register button is functional","firefox","Fri Feb 06 01:51:22 UTC 2026","passed","Fri Feb 06 01:51:32 UTC 2026","Header Navigation Tests","","",""
"","5605","@regression - Click first 5 sub-pages and validate","chromium","Fri Feb 06 01:51:43 UTC 2026","passed","Fri Feb 06 01:51:49 UTC 2026","Sport Page Tests","","",""
"","5669","@smoke @regression - Verify left sidebar menu exists","firefox","Fri Feb 06 01:51:32 UTC 2026","passed","Fri Feb 06 01:51:37 UTC 2026","Live Page Tests","","",""
"","5016","@regression - Verify ""Toate"" link is present","chromium","Fri Feb 06 01:51:22 UTC 2026","passed","Fri Feb 06 01:51:27 UTC 2026","Live Page Tests","","",""
"","27958","@regression - Verify Casino link navigation","webkit","Fri Feb 06 01:51:35 UTC 2026","passed","Fri Feb 06 01:52:03 UTC 2026","Header Navigation Tests","","",""
"","46026","@smoke @regression - Verify header contains all required links","webkit","Fri Feb 06 01:51:45 UTC 2026","failed","Fri Feb 06 01:52:31 UTC 2026","Header Navigation Tests","","",""
"","8849","@regression - Verify Casino Live link navigation","chromium","Fri Feb 06 01:50:52 UTC 2026","passed","Fri Feb 06 01:51:01 UTC 2026","Header Navigation Tests","","",""
"","17626","@regression - Verify Supersocial link navigation","chromium","Fri Feb 06 01:50:32 UTC 2026","failed","Fri Feb 06 01:50:49 UTC 2026","Header Navigation Tests","","",""
"","26206","@regression - Verify Sport link navigation","webkit","Fri Feb 06 01:51:05 UTC 2026","failed","Fri Feb 06 01:51:32 UTC 2026","Header Navigation Tests","","",""
"","18234","@regression - Verify Live link navigation","firefox","Fri Feb 06 01:50:26 UTC 2026","failed","Fri Feb 06 01:50:45 UTC 2026","Header Navigation Tests","","",""
"","16394","@regression - Verify ""Fotbal"" link is present","webkit","Fri Feb 06 01:52:54 UTC 2026","passed","Fri Feb 06 01:53:11 UTC 2026","Live Page Tests","","",""
"","18402","@regression - Verify Supersocial link navigation","firefox","Fri Feb 06 01:50:37 UTC 2026","failed","Fri Feb 06 01:50:55 UTC 2026","Header Navigation Tests","","",""
"","5301","@regression - Verify ""Toate"" link is present","firefox","Fri Feb 06 01:51:38 UTC 2026","passed","Fri Feb 06 01:51:43 UTC 2026","Live Page Tests","","",""
"","22545","@regression - Verify Biletele Mele link navigation","firefox","Fri Feb 06 01:51:46 UTC 2026","failed","Fri Feb 06 01:52:09 UTC 2026","Header Navigation Tests","","",""
"","8849","@regression - Verify ""Fotbal"" link is functional","chromium","Fri Feb 06 01:51:34 UTC 2026","passed","Fri Feb 06 01:51:43 UTC 2026","Live Page Tests","","",""
"","17213","@regression - Verify Live link navigation","chromium","Fri Feb 06 01:50:31 UTC 2026","failed","Fri Feb 06 01:50:48 UTC 2026","Header Navigation Tests","","",""
"","16988","@regression - Verify Sport link navigation","chromium","Fri Feb 06 01:50:30 UTC 2026","failed","Fri Feb 06 01:50:47 UTC 2026","Header Navigation Tests","","",""
"","15086","@regression - Verify Login button is functional","chromium","Fri Feb 06 01:51:50 UTC 2026","failed","Fri Feb 06 01:52:05 UTC 2026","Header Navigation Tests","","",""
"","7326","@regression - Verify ""Fotbal"" link is present","firefox","Fri Feb 06 01:51:43 UTC 2026","passed","Fri Feb 06 01:51:50 UTC 2026","Live Page Tests","","",""
"","22725","@smoke @regression - Verify left sidebar menu exists","webkit","Fri Feb 06 01:53:13 UTC 2026","passed","Fri Feb 06 01:53:36 UTC 2026","Sport Page Tests","","",""
"","17842","@regression - Verify Login button is functional","webkit","Fri Feb 06 01:53:38 UTC 2026","failed","Fri Feb 06 01:53:55 UTC 2026","Header Navigation Tests","","",""
"","13337","@regression - Verify Casino Live link navigation","firefox","Fri Feb 06 01:50:58 UTC 2026","passed","Fri Feb 06 01:51:12 UTC 2026","Header Navigation Tests","","",""
"","18091","@regression - Verify Sport link navigation","firefox","Fri Feb 06 01:50:36 UTC 2026","failed","Fri Feb 06 01:50:54 UTC 2026","Header Navigation Tests","","",""
"","13465","@regression - Verify User Profile icon is functional","firefox","Fri Feb 06 01:51:12 UTC 2026","passed","Fri Feb 06 01:51:26 UTC 2026","Header Navigation Tests","","",""
"","6817","@regression - Click first 5 sub-pages and validate","firefox","Fri Feb 06 01:52:03 UTC 2026","passed","Fri Feb 06 01:52:10 UTC 2026","Sport Page Tests","","",""
"","14969","@regression - Verify Login button is functional","firefox","Fri Feb 06 01:52:19 UTC 2026","failed","Fri Feb 06 01:52:34 UTC 2026","Header Navigation Tests","","",""
"","7097","@regression - Verify ""Fotbal"" link is present","chromium","Fri Feb 06 01:51:27 UTC 2026","passed","Fri Feb 06 01:51:34 UTC 2026","Live Page Tests","","",""
"","9945","@regression - Verify Register button is functional","chromium","Fri Feb 06 01:51:07 UTC 2026","passed","Fri Feb 06 01:51:17 UTC 2026","Header Navigation Tests","","",""
"","18688","@regression - Verify ""Toate"" link is present","webkit","Fri Feb 06 01:52:47 UTC 2026","passed","Fri Feb 06 01:53:06 UTC 2026","Live Page Tests","","",""
"","23226","@regression - Click first 5 sub-pages and validate","webkit","Fri Feb 06 01:53:11 UTC 2026","passed","Fri Feb 06 01:53:34 UTC 2026","Sport Page Tests","","",""
"","11523","@regression - Verify Casino link navigation","firefox","Fri Feb 06 01:50:57 UTC 2026","passed","Fri Feb 06 01:51:09 UTC 2026","Header Navigation Tests","","",""
"","27439","@regression - Verify Live link navigation","webkit","Fri Feb 06 01:51:12 UTC 2026","failed","Fri Feb 06 01:51:40 UTC 2026","Header Navigation Tests","","",""
"","5454","@smoke @regression - Verify left sidebar menu exists","chromium","Fri Feb 06 01:51:17 UTC 2026","passed","Fri Feb 06 01:51:22 UTC 2026","Live Page Tests","","",""
"","21691","@regression - Verify User Profile icon is functional","webkit","Fri Feb 06 01:52:07 UTC 2026","passed","Fri Feb 06 01:52:29 UTC 2026","Header Navigation Tests","","",""
"","9360","@regression - Verify User Profile icon is functional","chromium","Fri Feb 06 01:51:01 UTC 2026","passed","Fri Feb 06 01:51:10 UTC 2026","Header Navigation Tests","","",""
"","28797","@regression - Verify Biletele Mele link navigation","webkit","Fri Feb 06 01:52:40 UTC 2026","failed","Fri Feb 06 01:53:09 UTC 2026","Header Navigation Tests","","",""
"","7685","@regression - Verify Casino link navigation","chromium","Fri Feb 06 01:50:50 UTC 2026","passed","Fri Feb 06 01:50:58 UTC 2026","Header Navigation Tests","","",""
"","23045","@regression - Verify Casino Live link navigation","webkit","Fri Feb 06 01:51:44 UTC 2026","passed","Fri Feb 06 01:52:07 UTC 2026","Header Navigation Tests","","",""
"","17914","@regression - Verify Biletele Mele link navigation","chromium","Fri Feb 06 01:51:35 UTC 2026","failed","Fri Feb 06 01:51:52 UTC 2026","Header Navigation Tests","","",""
"","6894","@smoke @regression - Verify left sidebar menu exists","chromium","Fri Feb 06 01:51:40 UTC 2026","passed","Fri Feb 06 01:51:47 UTC 2026","Sport Page Tests","","",""
"","18756","@smoke @regression - Verify left sidebar menu exists","webkit","Fri Feb 06 01:52:35 UTC 2026","passed","Fri Feb 06 01:52:54 UTC 2026","Live Page Tests","","",""
