"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29824","@regression - Verify Biletele Mele link navigation","webkit","Mon Feb 09 00:24:52 UTC 2026","failed","Mon Feb 09 00:25:22 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","30779","@regression - Verify ""Fotbal"" link is functional","webkit","Mon Feb 09 00:25:57 UTC 2026","broken","Mon Feb 09 00:26:28 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","21060","@smoke @regression - Verify left sidebar menu exists","webkit","Mon Feb 09 00:24:51 UTC 2026","passed","Mon Feb 09 00:25:12 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","8791","@regression - Click first 5 sub-pages and validate","firefox","Mon Feb 09 00:24:00 UTC 2026","passed","Mon Feb 09 00:24:09 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","14915","@regression - Verify Login button is functional","firefox","Mon Feb 09 00:24:25 UTC 2026","failed","Mon Feb 09 00:24:40 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","21161","@regression - Verify Biletele Mele link navigation","firefox","Mon Feb 09 00:23:54 UTC 2026","failed","Mon Feb 09 00:24:15 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9824","@regression - Verify ""Fotbal"" link is functional","firefox","Mon Feb 09 00:23:50 UTC 2026","passed","Mon Feb 09 00:24:00 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","6512","@regression - Click first 5 sub-pages and validate","chromium","Mon Feb 09 00:23:50 UTC 2026","passed","Mon Feb 09 00:23:56 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","17739","@regression - Verify User Profile icon is functional","webkit","Mon Feb 09 00:24:13 UTC 2026","passed","Mon Feb 09 00:24:31 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17230","@regression - Verify sidebar links are present","webkit","Mon Feb 09 00:24:34 UTC 2026","passed","Mon Feb 09 00:24:51 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","12384","@regression - Verify Casino Live link navigation","firefox","Mon Feb 09 00:23:15 UTC 2026","passed","Mon Feb 09 00:23:28 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
