"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23018","@regression - Verify Biletele Mele link navigation","firefox","Sat Feb 07 21:31:04 UTC 2026","failed","Sat Feb 07 21:31:27 UTC 2026","Header Navigation Tests","","",""
"","18172","@regression - Verify ""Fotbal"" link is present","webkit","Sat Feb 07 21:31:52 UTC 2026","passed","Sat Feb 07 21:32:10 UTC 2026","Live Page Tests","","",""
"","15651","@regression - Verify User Profile icon is functional","webkit","Sat Feb 07 21:31:01 UTC 2026","passed","Sat Feb 07 21:31:17 UTC 2026","Header Navigation Tests","","",""
"","14662","@regression - Verify Login button is functional","chromium","Sat Feb 07 21:31:08 UTC 2026","failed","Sat Feb 07 21:31:22 UTC 2026","Header Navigation Tests","","",""
"","11066","@regression - Verify User Profile icon is functional","firefox","Sat Feb 07 21:30:30 UTC 2026","passed","Sat Feb 07 21:30:41 UTC 2026","Header Navigation Tests","","",""
"","25553","@regression - Verify Live link navigation","webkit","Sat Feb 07 21:30:09 UTC 2026","failed","Sat Feb 07 21:30:34 UTC 2026","Header Navigation Tests","","",""
"","4825","@smoke @regression - Verify left sidebar menu exists","chromium","Sat Feb 07 21:30:33 UTC 2026","passed","Sat Feb 07 21:30:38 UTC 2026","Live Page Tests","","",""
"","21145","@regression - Verify Casino Live link navigation","webkit","Sat Feb 07 21:30:39 UTC 2026","passed","Sat Feb 07 21:31:00 UTC 2026","Header Navigation Tests","","",""
"","9827","@regression - Click first 5 sub-pages and validate","firefox","Sat Feb 07 21:31:12 UTC 2026","passed","Sat Feb 07 21:31:22 UTC 2026","Sport Page Tests","","",""
"","36368","@smoke @regression - Verify header contains all required links","chromium","Sat Feb 07 21:30:19 UTC 2026","failed","Sat Feb 07 21:30:56 UTC 2026","Header Navigation Tests","","",""
"","13345","@regression - Verify ""Fotbal"" link is functional","firefox","Sat Feb 07 21:30:59 UTC 2026","passed","Sat Feb 07 21:31:12 UTC 2026","Live Page Tests","","",""
"","5099","@regression - Verify ""Toate"" link is present","chromium","Sat Feb 07 21:30:38 UTC 2026","passed","Sat Feb 07 21:30:43 UTC 2026","Live Page Tests","","",""
"","37357","@smoke @regression - Verify header contains all required links","firefox","Sat Feb 07 21:30:15 UTC 2026","failed","Sat Feb 07 21:30:52 UTC 2026","Header Navigation Tests","","",""
"","7098","@regression - Verify ""Fotbal"" link is present","chromium","Sat Feb 07 21:30:43 UTC 2026","passed","Sat Feb 07 21:30:50 UTC 2026","Live Page Tests","","",""
"","18876","@regression - Verify Register button is functional","webkit","Sat Feb 07 21:31:17 UTC 2026","passed","Sat Feb 07 21:31:36 UTC 2026","Header Navigation Tests","","",""
