"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14367","@regression - Verify Login button is functional","chromium","Sun Feb 08 23:58:57 UTC 2026","failed","Sun Feb 08 23:59:11 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","21154","@smoke @regression - Verify left sidebar menu exists","webkit","Sun Feb 08 23:59:52 UTC 2026","passed","Mon Feb 09 00:00:13 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","5748","@regression - Verify sidebar links are present","chromium","Sun Feb 08 23:58:29 UTC 2026","passed","Sun Feb 08 23:58:35 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17306","@regression - Verify Supersocial link navigation","firefox","Sun Feb 08 23:57:38 UTC 2026","failed","Sun Feb 08 23:57:56 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","21587","@regression - Verify Register button is functional","webkit","Sun Feb 08 23:59:13 UTC 2026","passed","Sun Feb 08 23:59:35 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16707","@regression - Verify sidebar links are present","webkit","Sun Feb 08 23:59:35 UTC 2026","passed","Sun Feb 08 23:59:52 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","10562","@regression - Verify Search icon is functional","firefox","Sun Feb 08 23:58:17 UTC 2026","passed","Sun Feb 08 23:58:27 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","24121","@regression - Verify Live link navigation","webkit","Sun Feb 08 23:58:18 UTC 2026","failed","Sun Feb 08 23:58:42 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","15783","@regression - Verify User Profile icon is functional","webkit","Sun Feb 08 23:59:09 UTC 2026","passed","Sun Feb 08 23:59:25 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","5132","@smoke @regression - Verify left sidebar menu exists","chromium","Sun Feb 08 23:58:24 UTC 2026","passed","Sun Feb 08 23:58:29 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17127","@regression - Verify Search icon is functional","webkit","Sun Feb 08 23:59:09 UTC 2026","passed","Sun Feb 08 23:59:26 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9837","@smoke @regression - Verify left sidebar menu exists","firefox","Sun Feb 08 23:58:40 UTC 2026","passed","Sun Feb 08 23:58:50 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","10426","@regression - Verify User Profile icon is functional","chromium","Sun Feb 08 23:58:09 UTC 2026","passed","Sun Feb 08 23:58:20 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17355","@regression - Verify Sport link navigation","chromium","Sun Feb 08 23:57:38 UTC 2026","failed","Sun Feb 08 23:57:56 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","15358","@regression - Verify Login button is functional","firefox","Sun Feb 08 23:59:19 UTC 2026","failed","Sun Feb 08 23:59:34 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16377","@regression - Verify Live link navigation","chromium","Sun Feb 08 23:57:37 UTC 2026","failed","Sun Feb 08 23:57:53 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9895","@regression - Verify Search icon is functional","chromium","Sun Feb 08 23:58:06 UTC 2026","passed","Sun Feb 08 23:58:16 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8230","@regression - Click first 5 sub-pages and validate","firefox","Sun Feb 08 23:58:57 UTC 2026","passed","Sun Feb 08 23:59:05 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","17525","@regression - Verify Supersocial link navigation","chromium","Sun Feb 08 23:57:40 UTC 2026","failed","Sun Feb 08 23:57:58 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","22401","@regression - Verify Casino link navigation","webkit","Sun Feb 08 23:58:46 UTC 2026","passed","Sun Feb 08 23:59:08 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","24963","@regression - Verify Supersocial link navigation","webkit","Sun Feb 08 23:58:18 UTC 2026","failed","Sun Feb 08 23:58:43 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","7752","@smoke @regression - Verify left sidebar menu exists","chromium","Sun Feb 08 23:58:41 UTC 2026","passed","Sun Feb 08 23:58:49 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","18519","@regression - Verify Live link navigation","firefox","Sun Feb 08 23:57:45 UTC 2026","failed","Sun Feb 08 23:58:04 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17582","@regression - Verify Login button is functional","webkit","Mon Feb 09 00:00:28 UTC 2026","failed","Mon Feb 09 00:00:46 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","10513","@regression - Verify Register button is functional","firefox","Sun Feb 08 23:58:27 UTC 2026","passed","Sun Feb 08 23:58:38 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","9996","@smoke @regression - Verify left sidebar menu exists","firefox","Sun Feb 08 23:58:51 UTC 2026","passed","Sun Feb 08 23:59:01 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","20118","@regression - Verify Biletele Mele link navigation","firefox","Sun Feb 08 23:58:47 UTC 2026","failed","Sun Feb 08 23:59:07 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","11254","@regression - Verify Casino link navigation","firefox","Sun Feb 08 23:58:04 UTC 2026","passed","Sun Feb 08 23:58:16 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","6824","@regression - Verify sidebar links are present","firefox","Sun Feb 08 23:58:38 UTC 2026","passed","Sun Feb 08 23:58:45 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","31096","@smoke @regression - Verify header contains all required links","firefox","Sun Feb 08 23:58:03 UTC 2026","broken","Sun Feb 08 23:58:35 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","5881","@regression - Click first 5 sub-pages and validate","chromium","Sun Feb 08 23:58:44 UTC 2026","passed","Sun Feb 08 23:58:50 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","26278","@regression - Verify Sport link navigation","webkit","Sun Feb 08 23:58:18 UTC 2026","failed","Sun Feb 08 23:58:45 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","11913","@regression - Verify ""Fotbal"" link is functional","firefox","Sun Feb 08 23:58:45 UTC 2026","passed","Sun Feb 08 23:58:57 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","30794","@regression - Verify ""Fotbal"" link is functional","webkit","Mon Feb 09 00:00:51 UTC 2026","broken","Mon Feb 09 00:01:21 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","8225","@regression - Verify Casino Live link navigation","chromium","Sun Feb 08 23:58:01 UTC 2026","passed","Sun Feb 08 23:58:09 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","10494","@regression - Verify User Profile icon is functional","firefox","Sun Feb 08 23:58:22 UTC 2026","passed","Sun Feb 08 23:58:33 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","35867","@smoke @regression - Verify header contains all required links","webkit","Sun Feb 08 23:58:34 UTC 2026","broken","Sun Feb 08 23:59:10 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","18585","@smoke @regression - Verify left sidebar menu exists","webkit","Sun Feb 08 23:59:26 UTC 2026","passed","Sun Feb 08 23:59:44 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","27352","@regression - Verify Biletele Mele link navigation","webkit","Sun Feb 08 23:59:47 UTC 2026","failed","Mon Feb 09 00:00:14 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
