"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5834","@regression - Click first 5 sub-pages and validate","firefox","Sun Feb 08 01:45:56 UTC 2026","passed","Sun Feb 08 01:46:02 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","10888","@regression - Verify User Profile icon is functional","firefox","Sun Feb 08 01:45:16 UTC 2026","passed","Sun Feb 08 01:45:27 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","14792","@regression - Verify Login button is functional","firefox","Sun Feb 08 01:46:12 UTC 2026","failed","Sun Feb 08 01:46:27 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","4941","@smoke @regression - Verify left sidebar menu exists","chromium","Sun Feb 08 01:45:21 UTC 2026","passed","Sun Feb 08 01:45:26 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","17682","@smoke @regression - Verify left sidebar menu exists","webkit","Sun Feb 08 01:46:19 UTC 2026","passed","Sun Feb 08 01:46:36 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","10512","@regression - Verify Search icon is functional","firefox","Sun Feb 08 01:45:10 UTC 2026","passed","Sun Feb 08 01:45:21 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","18138","@regression - Verify Biletele Mele link navigation","chromium","Sun Feb 08 01:45:34 UTC 2026","failed","Sun Feb 08 01:45:52 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","34131","@smoke @regression - Verify header contains all required links","chromium","Sun Feb 08 01:45:05 UTC 2026","broken","Sun Feb 08 01:45:39 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","6639","@smoke @regression - Verify left sidebar menu exists","firefox","Sun Feb 08 01:45:31 UTC 2026","passed","Sun Feb 08 01:45:38 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","8980","@smoke @regression - Verify left sidebar menu exists","firefox","Sun Feb 08 01:45:48 UTC 2026","passed","Sun Feb 08 01:45:57 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","9981","@regression - Verify ""Fotbal"" link is functional","firefox","Sun Feb 08 01:45:46 UTC 2026","passed","Sun Feb 08 01:45:56 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","25167","@regression - Verify Register button is functional","webkit","Sun Feb 08 01:46:04 UTC 2026","passed","Sun Feb 08 01:46:29 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","20110","@regression - Verify Login button is functional","webkit","Sun Feb 08 01:47:19 UTC 2026","failed","Sun Feb 08 01:47:39 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","5297","@regression - Verify ""Toate"" link is present","chromium","Sun Feb 08 01:45:26 UTC 2026","passed","Sun Feb 08 01:45:31 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","7521","@regression - Verify Casino Live link navigation","chromium","Sun Feb 08 01:44:57 UTC 2026","passed","Sun Feb 08 01:45:05 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16811","@regression - Verify Sport link navigation","chromium","Sun Feb 08 01:44:38 UTC 2026","failed","Sun Feb 08 01:44:55 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","20749","@regression - Verify Biletele Mele link navigation","firefox","Sun Feb 08 01:45:38 UTC 2026","failed","Sun Feb 08 01:45:59 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","7899","@regression - Verify ""Fotbal"" link is present","chromium","Sun Feb 08 01:45:31 UTC 2026","passed","Sun Feb 08 01:45:39 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","11483","@regression - Verify Casino Live link navigation","firefox","Sun Feb 08 01:45:03 UTC 2026","passed","Sun Feb 08 01:45:15 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","23628","@regression - Verify Live link navigation","webkit","Sun Feb 08 01:45:10 UTC 2026","failed","Sun Feb 08 01:45:34 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","25219","@regression - Verify Sport link navigation","webkit","Sun Feb 08 01:45:11 UTC 2026","failed","Sun Feb 08 01:45:37 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","30838","@regression - Verify ""Fotbal"" link is functional","webkit","Sun Feb 08 01:47:50 UTC 2026","broken","Sun Feb 08 01:48:21 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","5115","@regression - Click first 5 sub-pages and validate","chromium","Sun Feb 08 01:45:46 UTC 2026","passed","Sun Feb 08 01:45:51 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","10169","@regression - Verify Register button is functional","firefox","Sun Feb 08 01:45:21 UTC 2026","passed","Sun Feb 08 01:45:31 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","7498","@regression - Verify Casino link navigation","chromium","Sun Feb 08 01:44:56 UTC 2026","passed","Sun Feb 08 01:45:04 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","10161","@regression - Verify ""Fotbal"" link is present","firefox","Sun Feb 08 01:45:38 UTC 2026","passed","Sun Feb 08 01:45:48 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","8212","@regression - Verify Register button is functional","chromium","Sun Feb 08 01:45:12 UTC 2026","passed","Sun Feb 08 01:45:21 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","36171","@smoke @regression - Verify header contains all required links","webkit","Sun Feb 08 01:45:25 UTC 2026","broken","Sun Feb 08 01:46:01 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","10601","@regression - Verify ""Toate"" link is present","firefox","Sun Feb 08 01:45:35 UTC 2026","passed","Sun Feb 08 01:45:46 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","22200","@regression - Verify Casino link navigation","webkit","Sun Feb 08 01:45:38 UTC 2026","passed","Sun Feb 08 01:46:00 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","11228","@regression - Verify Casino link navigation","firefox","Sun Feb 08 01:44:58 UTC 2026","passed","Sun Feb 08 01:45:10 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16293","@regression - Verify Live link navigation","chromium","Sun Feb 08 01:44:37 UTC 2026","failed","Sun Feb 08 01:44:53 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","15313","@regression - Click first 5 sub-pages and validate","webkit","Sun Feb 08 01:47:09 UTC 2026","passed","Sun Feb 08 01:47:25 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","5585","@smoke @regression - Verify left sidebar menu exists","chromium","Sun Feb 08 01:45:42 UTC 2026","passed","Sun Feb 08 01:45:47 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","16494","@regression - Verify User Profile icon is functional","webkit","Sun Feb 08 01:46:01 UTC 2026","passed","Sun Feb 08 01:46:18 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","18137","@regression - Verify Live link navigation","firefox","Sun Feb 08 01:44:37 UTC 2026","failed","Sun Feb 08 01:44:55 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17009","@regression - Verify Supersocial link navigation","chromium","Sun Feb 08 01:44:37 UTC 2026","failed","Sun Feb 08 01:44:54 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","20157","@smoke @regression - Verify left sidebar menu exists","webkit","Sun Feb 08 01:46:54 UTC 2026","passed","Sun Feb 08 01:47:14 UTC 2026","Sport Page Tests","ui/specs/sport-page.spec.ts","",""
"","17360","@regression - Verify ""Fotbal"" link is present","webkit","Sun Feb 08 01:46:36 UTC 2026","passed","Sun Feb 08 01:46:54 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","16566","@regression - Verify Supersocial link navigation","firefox","Sun Feb 08 01:44:42 UTC 2026","failed","Sun Feb 08 01:44:59 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","31090","@smoke @regression - Verify header contains all required links","firefox","Sun Feb 08 01:44:59 UTC 2026","broken","Sun Feb 08 01:45:30 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8415","@regression - Verify Search icon is functional","chromium","Sun Feb 08 01:45:04 UTC 2026","passed","Sun Feb 08 01:45:12 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","28275","@regression - Verify Biletele Mele link navigation","webkit","Sun Feb 08 01:46:37 UTC 2026","failed","Sun Feb 08 01:47:05 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","17807","@regression - Verify Search icon is functional","webkit","Sun Feb 08 01:46:01 UTC 2026","passed","Sun Feb 08 01:46:18 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","6683","@regression - Verify ""Fotbal"" link is functional","chromium","Sun Feb 08 01:45:39 UTC 2026","passed","Sun Feb 08 01:45:46 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","22065","@regression - Verify Casino Live link navigation","webkit","Sun Feb 08 01:45:39 UTC 2026","passed","Sun Feb 08 01:46:01 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","8597","@regression - Verify User Profile icon is functional","chromium","Sun Feb 08 01:45:05 UTC 2026","passed","Sun Feb 08 01:45:13 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","23840","@regression - Verify Supersocial link navigation","webkit","Sun Feb 08 01:45:12 UTC 2026","failed","Sun Feb 08 01:45:35 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","16570","@regression - Verify Sport link navigation","firefox","Sun Feb 08 01:44:32 UTC 2026","failed","Sun Feb 08 01:44:49 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
"","12935","@regression - Verify ""Toate"" link is present","webkit","Sun Feb 08 01:46:30 UTC 2026","passed","Sun Feb 08 01:46:43 UTC 2026","Live Page Tests","ui/specs/live-page.spec.ts","",""
"","14706","@regression - Verify Login button is functional","chromium","Sun Feb 08 01:45:51 UTC 2026","failed","Sun Feb 08 01:46:05 UTC 2026","Header Navigation Tests","ui/specs/header-navigation.spec.ts","",""
