"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4962","@regression - Verify ""Toate"" link is present","chromium","Sat Feb 07 21:21:16 UTC 2026","passed","Sat Feb 07 21:21:21 UTC 2026","Live Page Tests","","",""
"","19895","@regression - Verify ""Fotbal"" link is present","webkit","Sat Feb 07 21:23:00 UTC 2026","passed","Sat Feb 07 21:23:20 UTC 2026","Live Page Tests","","",""
"","8057","@regression - Verify ""Fotbal"" link is present","firefox","Sat Feb 07 21:21:37 UTC 2026","passed","Sat Feb 07 21:21:45 UTC 2026","Live Page Tests","","",""
"","13271","@regression - Verify Casino Live link navigation","firefox","Sat Feb 07 21:20:58 UTC 2026","passed","Sat Feb 07 21:21:11 UTC 2026","Header Navigation Tests","","",""
"","11360","@regression - Verify Register button is functional","firefox","Sat Feb 07 21:21:13 UTC 2026","passed","Sat Feb 07 21:21:24 UTC 2026","Header Navigation Tests","","",""
"","34810","@smoke @regression - Verify header contains all required links","chromium","Sat Feb 07 21:20:58 UTC 2026","failed","Sat Feb 07 21:21:33 UTC 2026","Header Navigation Tests","","",""
"","9721","@regression - Click first 5 sub-pages and validate","firefox","Sat Feb 07 21:21:55 UTC 2026","passed","Sat Feb 07 21:22:04 UTC 2026","Sport Page Tests","","",""
"","15315","@regression - Verify Login button is functional","firefox","Sat Feb 07 21:22:14 UTC 2026","failed","Sat Feb 07 21:22:30 UTC 2026","Header Navigation Tests","","",""
"","4810","@smoke @regression - Verify left sidebar menu exists","chromium","Sat Feb 07 21:21:11 UTC 2026","passed","Sat Feb 07 21:21:16 UTC 2026","Live Page Tests","","",""
"","7198","@regression - Verify Casino link navigation","chromium","Sat Feb 07 21:20:47 UTC 2026","passed","Sat Feb 07 21:20:54 UTC 2026","Header Navigation Tests","","",""
"","19353","@regression - Verify Login button is functional","webkit","Sat Feb 07 21:23:36 UTC 2026","failed","Sat Feb 07 21:23:55 UTC 2026","Header Navigation Tests","","",""
"","5914","@regression - Click first 5 sub-pages and validate","chromium","Sat Feb 07 21:21:35 UTC 2026","passed","Sat Feb 07 21:21:41 UTC 2026","Sport Page Tests","","",""
"","7235","@smoke @regression - Verify left sidebar menu exists","firefox","Sat Feb 07 21:21:24 UTC 2026","passed","Sat Feb 07 21:21:31 UTC 2026","Live Page Tests","","",""
"","9348","@regression - Verify Register button is functional","chromium","Sat Feb 07 21:21:02 UTC 2026","passed","Sat Feb 07 21:21:11 UTC 2026","Header Navigation Tests","","",""
"","17459","@smoke @regression - Verify left sidebar menu exists","webkit","Sat Feb 07 21:22:43 UTC 2026","passed","Sat Feb 07 21:23:00 UTC 2026","Live Page Tests","","",""
"","16188","@regression - Verify Search icon is functional","webkit","Sat Feb 07 21:22:09 UTC 2026","passed","Sat Feb 07 21:22:25 UTC 2026","Header Navigation Tests","","",""
"","6843","@regression - Verify Casino Live link navigation","chromium","Sat Feb 07 21:20:47 UTC 2026","passed","Sat Feb 07 21:20:54 UTC 2026","Header Navigation Tests","","",""
"","20606","@regression - Verify ""Fotbal"" link is functional","webkit","Sat Feb 07 21:24:06 UTC 2026","failed","Sat Feb 07 21:24:27 UTC 2026","Live Page Tests","","",""
"","16957","@regression - Verify ""Toate"" link is present","webkit","Sat Feb 07 21:22:43 UTC 2026","passed","Sat Feb 07 21:23:00 UTC 2026","Live Page Tests","","",""
"","23536","@regression - Verify Biletele Mele link navigation","firefox","Sat Feb 07 21:21:45 UTC 2026","failed","Sat Feb 07 21:22:09 UTC 2026","Header Navigation Tests","","",""
"","5364","@regression - Verify ""Toate"" link is present","firefox","Sat Feb 07 21:21:31 UTC 2026","passed","Sat Feb 07 21:21:37 UTC 2026","Live Page Tests","","",""
"","17936","@regression - Verify Register button is functional","webkit","Sat Feb 07 21:22:25 UTC 2026","passed","Sat Feb 07 21:22:43 UTC 2026","Header Navigation Tests","","",""
"","18231","@regression - Verify Supersocial link navigation","firefox","Sat Feb 07 21:20:29 UTC 2026","failed","Sat Feb 07 21:20:47 UTC 2026","Header Navigation Tests","","",""
"","16782","@smoke @regression - Verify left sidebar menu exists","webkit","Sat Feb 07 21:23:22 UTC 2026","passed","Sat Feb 07 21:23:39 UTC 2026","Sport Page Tests","","",""
"","17049","@regression - Verify Biletele Mele link navigation","chromium","Sat Feb 07 21:21:28 UTC 2026","failed","Sat Feb 07 21:21:45 UTC 2026","Header Navigation Tests","","",""
"","16028","@regression - Verify Sport link navigation","chromium","Sat Feb 07 21:20:26 UTC 2026","failed","Sat Feb 07 21:20:42 UTC 2026","Header Navigation Tests","","",""
"","25549","@regression - Verify Live link navigation","webkit","Sat Feb 07 21:21:18 UTC 2026","failed","Sat Feb 07 21:21:43 UTC 2026","Header Navigation Tests","","",""
"","25227","@regression - Verify Supersocial link navigation","webkit","Sat Feb 07 21:21:18 UTC 2026","failed","Sat Feb 07 21:21:43 UTC 2026","Header Navigation Tests","","",""
"","23204","@regression - Verify Casino link navigation","webkit","Sat Feb 07 21:21:45 UTC 2026","passed","Sat Feb 07 21:22:09 UTC 2026","Header Navigation Tests","","",""
"","9674","@smoke @regression - Verify left sidebar menu exists","firefox","Sat Feb 07 21:21:45 UTC 2026","passed","Sat Feb 07 21:21:54 UTC 2026","Sport Page Tests","","",""
"","6043","@regression - Verify ""Fotbal"" link is present","chromium","Sat Feb 07 21:21:21 UTC 2026","passed","Sat Feb 07 21:21:27 UTC 2026","Live Page Tests","","",""
"","7785","@regression - Verify Search icon is functional","chromium","Sat Feb 07 21:20:54 UTC 2026","passed","Sat Feb 07 21:21:02 UTC 2026","Header Navigation Tests","","",""
"","23631","@regression - Verify Casino Live link navigation","webkit","Sat Feb 07 21:21:46 UTC 2026","passed","Sat Feb 07 21:22:09 UTC 2026","Header Navigation Tests","","",""
"","17530","@regression - Click first 5 sub-pages and validate","webkit","Sat Feb 07 21:23:20 UTC 2026","passed","Sat Feb 07 21:23:38 UTC 2026","Sport Page Tests","","",""
"","5886","@smoke @regression - Verify left sidebar menu exists","chromium","Sat Feb 07 21:21:35 UTC 2026","passed","Sat Feb 07 21:21:40 UTC 2026","Sport Page Tests","","",""
"","14771","@regression - Verify Login button is functional","chromium","Sat Feb 07 21:21:43 UTC 2026","failed","Sat Feb 07 21:21:58 UTC 2026","Header Navigation Tests","","",""
"","49400","@smoke @regression - Verify header contains all required links","webkit","Sat Feb 07 21:21:49 UTC 2026","failed","Sat Feb 07 21:22:38 UTC 2026","Header Navigation Tests","","",""
"","16882","@regression - Verify Live link navigation","firefox","Sat Feb 07 21:20:37 UTC 2026","failed","Sat Feb 07 21:20:53 UTC 2026","Header Navigation Tests","","",""
"","17738","@regression - Verify Sport link navigation","firefox","Sat Feb 07 21:20:26 UTC 2026","failed","Sat Feb 07 21:20:44 UTC 2026","Header Navigation Tests","","",""
"","15910","@regression - Verify ""Fotbal"" link is functional","firefox","Sat Feb 07 21:21:41 UTC 2026","passed","Sat Feb 07 21:21:57 UTC 2026","Live Page Tests","","",""
"","16202","@regression - Verify User Profile icon is functional","webkit","Sat Feb 07 21:22:09 UTC 2026","passed","Sat Feb 07 21:22:26 UTC 2026","Header Navigation Tests","","",""
"","8645","@regression - Verify Casino link navigation","firefox","Sat Feb 07 21:20:51 UTC 2026","passed","Sat Feb 07 21:21:00 UTC 2026","Header Navigation Tests","","",""
"","37407","@smoke @regression - Verify header contains all required links","firefox","Sat Feb 07 21:20:59 UTC 2026","failed","Sat Feb 07 21:21:36 UTC 2026","Header Navigation Tests","","",""
"","8433","@regression - Verify ""Fotbal"" link is functional","chromium","Sat Feb 07 21:21:27 UTC 2026","passed","Sat Feb 07 21:21:35 UTC 2026","Live Page Tests","","",""
"","17565","@regression - Verify Supersocial link navigation","chromium","Sat Feb 07 21:20:28 UTC 2026","failed","Sat Feb 07 21:20:45 UTC 2026","Header Navigation Tests","","",""
