"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29972","@smoke @regression - Verify header contains all required links","chromium","Thu Feb 05 17:42:13 UTC 2026","failed","Thu Feb 05 17:42:43 UTC 2026","Header Navigation Tests","","",""
"","30610","@smoke @regression - Verify header contains all required links","firefox","Thu Feb 05 17:42:04 UTC 2026","failed","Thu Feb 05 17:42:35 UTC 2026","Header Navigation Tests","","",""
"","6","@smoke @regression - Verify left sidebar menu exists","chromium","Thu Feb 05 17:41:13 UTC 2026","failed","Thu Feb 05 17:41:13 UTC 2026","Sport Page Tests","","",""
"","4","@smoke @regression - Verify left sidebar menu exists","chromium","Thu Feb 05 17:41:13 UTC 2026","failed","Thu Feb 05 17:41:13 UTC 2026","Live Page Tests","","",""
"","3","@smoke @regression - Verify left sidebar menu exists","webkit","Thu Feb 05 17:41:21 UTC 2026","failed","Thu Feb 05 17:41:21 UTC 2026","Sport Page Tests","","",""
"","5","@smoke @regression - Verify left sidebar menu exists","firefox","Thu Feb 05 17:41:18 UTC 2026","failed","Thu Feb 05 17:41:18 UTC 2026","Live Page Tests","","",""
"","4","@smoke @regression - Verify left sidebar menu exists","firefox","Thu Feb 05 17:41:18 UTC 2026","failed","Thu Feb 05 17:41:18 UTC 2026","Sport Page Tests","","",""
"","3","@smoke @regression - Verify left sidebar menu exists","webkit","Thu Feb 05 17:41:21 UTC 2026","failed","Thu Feb 05 17:41:21 UTC 2026","Live Page Tests","","",""
"","31974","@smoke @regression - Verify header contains all required links","webkit","Thu Feb 05 17:42:33 UTC 2026","failed","Thu Feb 05 17:43:05 UTC 2026","Header Navigation Tests","","",""
